2.873496912050679271e+02,2.873521763970452412e+02,2.874008110705009358e+02,2.874360202819055985e+02,2.874207097092556751e+02,2.874142156929042358e+02,2.874051823430622790e+02,2.873946202660955009e+02,2.874286487673213060e+02,2.874337016404762153e+02,2.874315434187144547e+02,2.874240662842674965e+02,2.874559150458384238e+02,2.874268437896994328e+02,2.874481638086426187e+02,2.874142442310334786e+02,2.874010203036555708e+02,2.874145852573187767e+02,2.874312743899410520e+02,2.874144229273144333e+02,2.874427325521647845e+02,2.874693379793679924e+02,2.874972018824081488e+02,2.874714530210179646e+02
2.873405156497328790e+02,2.873415705376008873e+02,2.873914995227055442e+02,2.874282171887641653e+02,2.874111395078282953e+02,2.874068732259293029e+02,2.873994352706748145e+02,2.873884788791577307e+02,2.874222555408657058e+02,2.874275115698662262e+02,2.874241829374723807e+02,2.874182567258345671e+02,2.874506318051670064e+02,2.874202420629133030e+02,2.874429045857454526e+02,2.874074392297231384e+02,2.873925140123743631e+02,2.874077334497069387e+02,2.874239102508330461e+02,2.874067992380801684e+02,2.874346074123030803e+02,2.874608200044598902e+02,2.874887172703749343e+02,2.874623714493649800e+02
2.873318285344225842e+02,2.873315043430719697e+02,2.873825961615108895e+02,2.874207435855784070e+02,2.874019104161626501e+02,2.873999057424287003e+02,2.873941542615065146e+02,2.873825928480842435e+02,2.874159783143550726e+02,2.874212536404667730e+02,2.874169841889587360e+02,2.874125033664498687e+02,2.874452952268929948e+02,2.874136986190312655e+02,2.874376200002076303e+02,2.874006911073039419e+02,2.873840755636786639e+02,2.874009800441399989e+02,2.874164901978506350e+02,2.873989516314744606e+02,2.874261290253691641e+02,2.874518232311360180e+02,2.874796538238221615e+02,2.874529715511289965e+02
2.873236643594688644e+02,2.873220315451025613e+02,2.873741378122755918e+02,2.874136220735654206e+02,2.873930651496312407e+02,2.873933342625265936e+02,2.873893399652203584e+02,2.873769728050906451e+02,2.874098212144461968e+02,2.874149287421479357e+02,2.874099619760511359e+02,2.874068041546681229e+02,2.874398924175598040e+02,2.874072310727264608e+02,2.874323160760604310e+02,2.873940333453757034e+02,2.873757619724329402e+02,2.873943556216703428e+02,2.874090455680561149e+02,2.873909207275044082e+02,2.874173344256598739e+02,2.874423800587998699e+02,2.874700325539906771e+02,2.874432860333437247e+02
2.873160550761650711e+02,2.873132041050461112e+02,2.873661634510875729e+02,2.874068766047764143e+02,2.873846481345211714e+02,2.873871804784655524e+02,2.873849917106811631e+02,2.873716299997574879e+02,2.874037875033239970e+02,2.874085392733209687e+02,2.874031289454335365e+02,2.874011538456308017e+02,2.874344138396610333e+02,2.874008605543396584e+02,2.874270058190758164e+02,2.873875092278023544e+02,2.873676455322488437e+02,2.873879072813204516e+02,2.874016240920511791e+02,2.873827652237764028e+02,2.874082885620917978e+02,2.874325603200387036e+02,2.874599194117434422e+02,2.874333841431164842e+02
2.873090350523664824e+02,2.873050756463468929e+02,2.873587239467908034e+02,2.874005416642376645e+02,2.873767138817955811e+02,2.873814753329446035e+02,2.873811165550441160e+02,2.873665843088998599e+02,2.873978899623990060e+02,2.874020995531411700e+02,2.873965041798452944e+02,2.873955539886790689e+02,2.874288723419417124e+02,2.873946300519134525e+02,2.874217317795933013e+02,2.873811949504798804e+02,2.873598396425787200e+02,2.873817243956680727e+02,2.873943138166632139e+02,2.873745829204294751e+02,2.873991151394124017e+02,2.874225108968849440e+02,2.874494725377277291e+02,2.874234129182214019e+02
2.873026770488414741e+02,2.872977344195913361e+02,2.873519141415508784e+02,2.873946949023319348e+02,2.873693606233777587e+02,2.873762910209605366e+02,2.873777597856125681e+02,2.873619003763794808e+02,2.873921929917504485e+02,2.873956827389094997e+02,2.873901546323531875e+02,2.873900589912116175e+02,2.874233467475069119e+02,2.873886419860301089e+02,2.874166015607963800e+02,2.873752296960638546e+02,2.873525240422007414e+02,2.873759626655024704e+02,2.873872733711962724e+02,2.873665455174427166e+02,2.873900286104248494e+02,2.874124851639309099e+02,2.874389701462000062e+02,2.874136228940180331e+02
2.872971442395901818e+02,2.872913520043913991e+02,2.873459135894698306e+02,2.873895000116597203e+02,2.873627741144095467e+02,2.873717832137630808e+02,2.873750453886388527e+02,2.873577383209255913e+02,2.873868710410490053e+02,2.873894871093145298e+02,2.873842544282913991e+02,2.873848414509617442e+02,2.874180341389003388e+02,2.873831014783458500e+02,2.874118236894151437e+02,2.873698420724304015e+02,2.873459605738858613e+02,2.873708583286419866e+02,2.873807579440951940e+02,2.873589351477270384e+02,2.873813558636401240e+02,2.874028512890486695e+02,2.874288082551491925e+02,2.874043679646254645e+02
2.872926866246374971e+02,2.872861787007871044e+02,2.873409767472859357e+02,2.873851995037026086e+02,2.873572187677625607e+02,2.873681842011383765e+02,2.873731710313214762e+02,2.873543497689288415e+02,2.873822055115165313e+02,2.873838336218365725e+02,2.873790829077793774e+02,2.873801916934069709e+02,2.874132402444569152e+02,2.873783039121485672e+02,2.874076912132201755e+02,2.873653290924688690e+02,2.873404653304866088e+02,2.873667013712796461e+02,2.873750954363179630e+02,2.873521229605986491e+02,2.873735029611876257e+02,2.873940481729488283e+02,2.874194481089488704e+02,2.873960588141753192e+02
2.872895824016824236e+02,2.872824864063794621e+02,2.873373762573035037e+02,2.873820596929677436e+02,2.873529794828458535e+02,2.873657492943058855e+02,2.873723590975806133e+02,2.873520196228814143e+02,2.873785202644106676e+02,2.873790941768825746e+02,2.873749608015750709e+02,2.873764504204480659e+02,2.874093114456038620e+02,2.873745714051236178e+02,2.874045197058039207e+02,2.873619961866427275e+02,2.873363484814270237e+02,2.873637786802745495e+02,2.873706220429779705e+02,2.873464971098301248e+02,2.873668799396572240e+02,2.873865071555962913e+02,2.874113355922748951e+02,2.873890898218949133e+02
